class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
-1,0.125585096,0.129999981,0.128677857,0.090056763,0.173603472,0.22529136,0.215503375,0.18407601,0.226483653,0.180742937,0.100924522,0.165409543,0.100800303,0.063032877,0.109876773,0.180818505,0.164112437,0.214560789,0.393884498,0.155288169,0.125454755,0.154828189,0.12674189,0.087457863,0.159775506,0.21210953,0.20357163,0.218781335,0.301664027,0.185878734
1,0.180574693,0.167025444,0.180887163,0.163127227,0.146963992,0.175519782,0.133418443,0.100355124,0.167391102,0.180692416,0.151191061,0.251308145,0.164050174,0.114105096,0.133040613,0.275479846,0.21245315,0.201754699,0.266560842,0.35620098,0.168388861,0.169653876,0.167576066,0.135825411,0.130531457,0.148305412,0.128238515,0.111899655,0.169104773,0.188794259
1,0.214182779,0.165879148,0.213344864,0.185969478,0.221100679,0.18857435,0.153646671,0.191394507,0.203200519,0.207812271,0.105854896,0.119531328,0.130567075,0.075338295,0.161004904,0.159330799,0.153201077,0.24224013,0.141820976,0.118039391,0.201693046,0.162366719,0.208667113,0.157978247,0.211581445,0.197580076,0.195461807,0.261421413,0.195939368,0.19323446
1,0.259152354,0.248866638,0.25440083,0.216122897,0.224019191,0.149746353,0.066322865,0.058468688,0.220770666,0.242483088,0.139864148,0.155696435,0.12319061,0.097020395,0.10182884,0.140421262,0.111356169,0.120242195,0.164836017,0.117324281,0.248220752,0.233613172,0.237463483,0.190145661,0.198534833,0.16755667,0.125276021,0.12513192,0.217583991,0.224321332
1,0.19884038,0.234158241,0.195512859,0.155610776,0.259558143,0.144539087,0.058544875,0.094366284,0.30872027,0.214507936,0.190640537,0.220382767,0.182464053,0.127453974,0.20417506,0.081686205,0.09887783,0.1929121,0.296817258,0.073813521,0.185809874,0.203365647,0.17994905,0.131001533,0.215033213,0.082317462,0.052692882,0.106145428,0.239970941,0.166896094
1,0.088789136,0.164745616,0.088084432,0.043145407,0.151906799,0.175545978,0.174178788,0.054629858,0.190745851,0.20561382,0.062004012,0.231006817,0.055756106,0.026425862,0.255447678,0.273615621,0.277802717,0.120770447,0.164030077,0.400607132,0.084264487,0.177055248,0.081278239,0.037477834,0.190867853,0.226770513,0.246869035,0.093818242,0.176169665,0.272204968
1,0.047541773,0.055213583,0.047695568,0.028727979,0.078305136,0.097276041,0.244962684,0.089537424,0.098920777,0.104638823,0.119483114,0.141852523,0.082625247,0.058350641,0.101956404,0.219016436,0.6417102,0.282122998,0.11392403,0.458932966,0.046189557,0.052510831,0.044960143,0.025817475,0.068420264,0.065959839,0.170467311,0.084599817,0.07454003,0.10429897
1,0.208826403,0.180476623,0.203164856,0.140099533,0.273130912,0.119241067,0.04530705,0.078022873,0.272352789,0.263435948,0.12505009,0.159523425,0.111127931,0.069461486,0.321335649,0.078695519,0.074296367,0.168649412,0.294105787,0.095453075,0.192652224,0.168351618,0.184993818,0.114655086,0.272234808,0.081831377,0.056599065,0.113663778,0.262854458,0.215062098
1,0.195851828,0.168317746,0.194481112,0.15721231,0.208962059,0.157600693,0.168931022,0.120999978,0.215635591,0.212991587,0.11972067,0.128675444,0.112490289,0.081322135,0.243210078,0.140484742,0.150522071,0.155359225,0.271196162,0.1631131,0.1887238,0.168373945,0.188438609,0.140095488,0.238605607,0.163647522,0.190321057,0.159599979,0.281410591,0.218021842
1,0.21248602,0.229255298,0.207809414,0.156390993,0.22443404,0.144259771,0.082250187,0.094311899,0.27153805,0.248898171,0.113191789,0.185704899,0.106882999,0.068612606,0.182081553,0.126705855,0.114721623,0.150351466,0.205203206,0.13563707,0.202235797,0.241245102,0.194589316,0.135915364,0.228817473,0.151053311,0.14312973,0.156987713,0.265072115,0.239181745
-1,0.179139241,0.154817444,0.182075779,0.191261175,0.168912154,0.210069126,0.229405581,0.249103038,0.158695748,0.143943089,0.243830437,0.154604257,0.23307661,0.22797272,0.174189805,0.234739327,0.174959887,0.204047457,0.118467421,0.158461073,0.177938782,0.140305382,0.17443767,0.183214842,0.155736007,0.172622236,0.154176455,0.169198474,0.122507741,0.132945482
1,0.242596124,0.206531965,0.239026837,0.248370279,0.160355565,0.129568344,0.090552532,0.093112554,0.211092539,0.174850294,0.204637198,0.323440154,0.208102194,0.160873105,0.094355838,0.179270169,0.146022903,0.174917668,0.14399389,0.068886177,0.225182401,0.222999214,0.224498904,0.206472714,0.137007309,0.119979306,0.115139455,0.133953381,0.178705395,0.14588074
1,0.238301381,0.185460468,0.232403262,0.1736261,0.27507628,0.12895344,0.047559552,0.090475188,0.249658624,0.268921207,0.106788773,0.156889454,0.096076374,0.06272746,0.207796041,0.09045633,0.054673301,0.135588691,0.190359951,0.157373756,0.222750619,0.200609821,0.215218095,0.146212555,0.273082438,0.118565523,0.0724694,0.153003343,0.243856972,0.264626157
1,0.227490343,0.199271018,0.219434846,0.149948555,0.234500091,0.09662408,0.007871301,0.032071554,0.239150847,0.276155764,0.174451789,0.173194574,0.156680645,0.092706197,0.243857581,0.059868947,0.012702769,0.081639983,0.224669363,0.175091965,0.221309084,0.209472495,0.211070468,0.136230868,0.2649096,0.084308034,0.016432702,0.090936581,0.280517889,0.271967324
1,0.158273437,0.200259902,0.156902706,0.110761567,0.219318673,0.191379463,0.112504088,0.117446318,0.213327902,0.200267585,0.200492807,0.248549028,0.219584116,0.123732801,0.241718551,0.151497906,0.186174212,0.169742883,0.300901547,0.214604607,0.153928378,0.19469569,0.155141364,0.101749064,0.198277882,0.124125143,0.111892711,0.117426761,0.209481652,0.182427472
-1,0.193377456,0.118337354,0.194809364,0.228370876,0.130986961,0.148692389,0.146731348,0.227223126,0.139411896,0.120172187,0.298902013,0.069587459,0.291679837,0.288027451,0.180312495,0.143967169,0.145193288,0.307982612,0.209134927,0.106650062,0.190453811,0.098972362,0.191369034,0.209224847,0.122772617,0.09894409,0.096888017,0.197375678,0.120849536,0.10681119
-1,0.181244032,0.123711075,0.185088944,0.2200009,0.154926199,0.191930413,0.283209886,0.277523773,0.149022973,0.129644628,0.202088235,0.105675791,0.184088453,0.215167602,0.071404284,0.098517571,0.123638123,0.131868973,0.102575952,0.096635834,0.212164413,0.134644253,0.209616718,0.286790438,0.144209045,0.173303376,0.267571079,0.229143578,0.165454698,0.144689787
1,0.177289707,0.235187961,0.175597728,0.130716548,0.21738343,0.181582472,0.094166026,0.094570419,0.177072189,0.223798992,0.125672746,0.25930664,0.116626054,0.074178527,0.309935553,0.213320933,0.148916987,0.178374657,0.177522681,0.241875732,0.167383419,0.227230518,0.162587747,0.110340435,0.226120175,0.163599259,0.102992021,0.129759648,0.159956563,0.221251512
-1,0.224382728,0.156569549,0.224490447,0.318439622,0.12166386,0.137479533,0.15582338,0.218214825,0.137999321,0.123367153,0.189972126,0.089970986,0.18429539,0.226056209,0.090066754,0.11471799,0.090255963,0.171190826,0.124028245,0.113526481,0.231713027,0.150061471,0.230085628,0.321801458,0.128349961,0.168270626,0.161671312,0.249342544,0.169885827,0.150211487
1,0.272099882,0.264603853,0.265696318,0.245729897,0.228848349,0.121132918,0.043194067,0.082208042,0.218821193,0.220529269,0.099202439,0.210979911,0.09705725,0.072464024,0.125655487,0.067856908,0.049846294,0.127885562,0.229969546,0.086972645,0.24918829,0.258810529,0.240873495,0.197428587,0.205886172,0.088482588,0.059823392,0.115279411,0.236095138,0.187544151
1,0.225555983,0.149400653,0.219839249,0.146286617,0.29957659,0.149169234,0.064517026,0.082717657,0.22918937,0.307956517,0.107046459,0.092505859,0.097644873,0.057442728,0.310253008,0.095870839,0.076129705,0.122086031,0.172221291,0.139379529,0.207841796,0.138437648,0.199282488,0.120080402,0.325079341,0.127859893,0.092862433,0.10596121,0.214273041,0.272647365
-1,0.212751523,0.175606764,0.212117497,0.220109081,0.168049423,0.144963121,0.130330948,0.194478891,0.190722325,0.16165856,0.225271119,0.192217443,0.217373232,0.204557969,0.147684515,0.146453265,0.110433618,0.222461066,0.174338563,0.139415751,0.218091832,0.183888944,0.214665937,0.221866874,0.160519537,0.130851933,0.124812169,0.205993513,0.17489512,0.155394361
-1,0.164134435,0.170826257,0.166960843,0.181193711,0.147353294,0.187533924,0.247577423,0.228570959,0.114824174,0.13777932,0.30320312,0.144381269,0.286223822,0.275293416,0.11034773,0.159666242,0.144718771,0.161249609,0.070740967,0.151429084,0.186515297,0.167506496,0.18901013,0.216598819,0.140129498,0.17525646,0.195109509,0.178222695,0.09962107,0.148158351
1,0.253805904,0.211715324,0.249701346,0.227780852,0.24981247,0.166464312,0.053844185,0.14952594,0.239811563,0.220702472,0.136435594,0.224882387,0.133263432,0.098625944,0.163845159,0.108623019,0.040916499,0.168267313,0.15051244,0.091052418,0.234325614,0.21504379,0.229730381,0.186886314,0.22346928,0.135175213,0.047866724,0.158564918,0.200080625,0.184795834
1,0.215190439,0.159435945,0.210809206,0.158781654,0.268462074,0.151834136,0.084998272,0.150745352,0.271904813,0.239647476,0.122270655,0.126709892,0.12111814,0.072941085,0.267318056,0.096386376,0.097503956,0.237111694,0.220991738,0.123606442,0.202297415,0.150649662,0.196783446,0.133200209,0.262220337,0.107699685,0.09212906,0.180800423,0.242397828,0.20054021
-1,0.204478198,0.220188162,0.200048969,0.168617751,0.205968664,0.119212845,0.10886091,0.122097511,0.193338332,0.19893421,0.212123864,0.190335308,0.198635852,0.158315449,0.173871869,0.075687759,0.108626869,0.157271459,0.152185506,0.089532437,0.234857799,0.250798751,0.229972748,0.2100989,0.231213649,0.114643372,0.170960282,0.194672374,0.215554406,0.190297813
-1,0.1765641,0.100040865,0.179181179,0.164845828,0.214637576,0.221137721,0.283248889,0.292233154,0.178421269,0.186007187,0.142583678,0.081941085,0.133016721,0.122146118,0.11716916,0.123962246,0.163000943,0.16490574,0.134582821,0.149848763,0.184104327,0.107320245,0.184931016,0.174789648,0.18952759,0.199300407,0.282764085,0.22998886,0.18030161,0.195591815
1,0.170488464,0.166751819,0.165359755,0.1123288,0.231435929,0.110035691,0.044378289,0.092706372,0.191477254,0.236425754,0.09461337,0.302703461,0.087977099,0.070338998,0.437901882,0.152622052,0.07415607,0.266443469,0.311850596,0.231776668,0.149828834,0.142725107,0.143534029,0.084730472,0.202811766,0.061751983,0.025733196,0.073030555,0.143666794,0.190803879
1,0.188575629,0.197443874,0.182744114,0.121136849,0.232537823,0.094762888,0,0,0.271022648,0.243525867,0.173629334,0.371145361,0.158290952,0.09315767,0.293214913,0.084133837,0,0,0.379813373,0.055799283,0.175137227,0.187304727,0.167743719,0.100311087,0.206321728,0.058510061,0,0,0.235335964,0.184895941
1,0.17134174,0.21036065,0.164599357,0.087938449,0.269974474,0.105213436,0,0,0.270394174,0.306126214,0.129182459,0.16955835,0.117740628,0.053781745,0.344784723,0.073992074,0,0,0.352275314,0.211435393,0.157015695,0.185687525,0.149388132,0.071132845,0.248888282,0.067917637,0,0,0.25143147,0.262959805
1,0.087420256,0.117441572,0.087278961,0.052282906,0.127998819,0.142224769,0.14080842,0.076508042,0.117065243,0.165052576,0.112869717,0.217513865,0.114789893,0.058113996,0.215939649,0.36358012,0.350446274,0.237522894,0.225212179,0.497934229,0.085267618,0.118722324,0.083550177,0.047833251,0.124475268,0.126821218,0.130674727,0.096416294,0.113265507,0.173917769
-1,0.181350372,0.16323127,0.184325064,0.179745477,0.161943634,0.213470434,0.241112933,0.227848561,0.157065664,0.160505763,0.099250198,0.154183744,0.113545743,0.083387474,0.138897866,0.210939465,0.196277098,0.218501968,0.121863408,0.158988519,0.168154646,0.172858221,0.176263506,0.15013687,0.168985482,0.250434919,0.27428194,0.247131652,0.165176517,0.17783463
1,0.268072476,0.337304126,0.258652899,0.212455168,0.192575924,0.049724248,0.004011319,0.008901145,0.228412219,0.248477733,0.105796175,0.256463743,0.094198222,0.070792402,0.133979073,0.021700248,0.010900878,0.041743114,0.218558652,0.062808352,0.24748408,0.329755074,0.235370403,0.174217096,0.181469078,0.034442183,0.006980352,0.021028793,0.232139086,0.204148975
1,0.249026171,0.187043107,0.24188481,0.193740071,0.254000847,0.091356043,0.021812464,0.06030835,0.226464445,0.27469304,0.166587103,0.209735589,0.143518563,0.101488226,0.315601081,0.057855868,0.039848336,0.157530903,0.136145777,0.205070328,0.227319148,0.173136063,0.218334209,0.154079525,0.244853505,0.051553981,0.022769469,0.085495665,0.170152312,0.241259263
-1,0.205467845,0.121620616,0.210397852,0.332670855,0.123466925,0.179902501,0.26450905,0.330659707,0.107968843,0.100348385,0.187202628,0.121841643,0.18241443,0.232753844,0.066499826,0.0895566,0.07783991,0.102469934,0.078179882,0.065275009,0.214481766,0.136744627,0.215904474,0.337142097,0.120439208,0.148306472,0.171182664,0.223645595,0.105828978,0.103445352
-1,0.169676118,0.157484699,0.175729116,0.206596672,0.137248418,0.283711481,0.244214543,0.280740893,0.153115746,0.137131522,0.150295081,0.066895468,0.147454125,0.157018605,0.065092283,0.179052846,0.103324983,0.137905652,0.095124532,0.134104281,0.184151079,0.148541819,0.183948257,0.233412321,0.130024777,0.29717408,0.231652298,0.257434361,0.161847779,0.175164282
-1,0.212239538,0.202273613,0.209402934,0.202988738,0.193972292,0.148115148,0.10878307,0.163621456,0.173810237,0.172830423,0.148323151,0.169437456,0.135052529,0.132727576,0.118965833,0.143064729,0.087614715,0.144429782,0.137523102,0.103410693,0.233229248,0.244672052,0.22642897,0.238248107,0.20719553,0.233537319,0.166604537,0.229617305,0.228085051,0.197844574
1,0.180298795,0.173691543,0.177847333,0.124425594,0.214025246,0.160461433,0.119211327,0.087022812,0.146537316,0.226342901,0.156736961,0.190823512,0.124795278,0.086205065,0.221125528,0.27548913,0.310018625,0.295923782,0.224969575,0.237974755,0.167695413,0.154240916,0.16195721,0.10253006,0.192007029,0.12390862,0.11059288,0.109659747,0.140480577,0.199001795
-1,0.228902279,0.247326863,0.226822681,0.208510752,0.20285639,0.196237509,0.098278117,0.114018094,0.205583992,0.218030107,0.091269395,0.080917602,0.083600041,0.070095732,0.09375893,0.097728752,0.088146735,0.09846863,0.115455089,0.121432946,0.228765783,0.231562915,0.22083904,0.202453566,0.211255679,0.240700803,0.230938407,0.202438248,0.23348616,0.248225622
1,0.165480006,0.182747788,0.160217118,0.102095174,0.227458265,0.09597544,0.003199938,0.009205543,0.222162032,0.22875764,0.206709607,0.226876332,0.182683889,0.103954843,0.449402796,0.092127147,0.008695925,0.04317063,0.273990383,0.179327546,0.167178343,0.191747672,0.160326594,0.099634015,0.270656551,0.081475614,0.004824517,0.018855066,0.236367471,0.214260873
-1,0.258644333,0.193358382,0.256433596,0.288032731,0.181377839,0.148948109,0.140842951,0.191566513,0.181956609,0.176560356,0.107975945,0.073237366,0.106573691,0.097875835,0.07701597,0.060649328,0.066156904,0.103821713,0.099300409,0.048336667,0.258251216,0.205342658,0.254718615,0.276614494,0.18894444,0.168213927,0.212243906,0.24460546,0.222315013,0.166182507
1,0.209464211,0.226533003,0.204471534,0.147261363,0.261398345,0.13678282,0.083160196,0.135143084,0.215487624,0.251191809,0.130045167,0.149239255,0.129384289,0.076541498,0.234966852,0.072810364,0.11735594,0.231867678,0.223140793,0.094093998,0.199652399,0.211000201,0.195616331,0.12955329,0.256517568,0.090605537,0.115543343,0.216683562,0.225847116,0.215260393
1,0.19754907,0.214302553,0.19271815,0.140526305,0.2518443,0.115849883,0.048039515,0.060593563,0.228359166,0.222757205,0.092236423,0.351128692,0.070219334,0.057990412,0.249190968,0.068650403,0.086329761,0.114176995,0.345282935,0.104682481,0.180386766,0.244265551,0.172417474,0.113715322,0.245860701,0.081469219,0.06253434,0.079391582,0.262763913,0.186519089
1,0.231451312,0.220421691,0.227050087,0.170910255,0.227323042,0.169946308,0.088285526,0.072597219,0.249264443,0.237322086,0.132951813,0.17135072,0.131810521,0.082592873,0.214637767,0.194652973,0.132129944,0.132414948,0.250575306,0.102182417,0.21551629,0.203286305,0.211217515,0.142871238,0.223547298,0.151219202,0.113716167,0.099867957,0.229269859,0.201207836
-1,0.103291794,0.12372479,0.10492423,0.086776344,0.116748754,0.21825443,0.175631454,0.112130286,0.13760768,0.12622099,0.061621211,0.167045055,0.063700171,0.05520291,0.110132254,0.459945392,0.280925156,0.132376273,0.244230964,0.267994803,0.098087859,0.148934311,0.10011858,0.076911328,0.120701513,0.329971677,0.261839024,0.141874806,0.184209184,0.178102865
1,0.178491901,0.220468707,0.175478128,0.138916736,0.182836794,0.114888583,0.053090743,0.093374991,0.188153031,0.202464976,0.303111472,0.266289467,0.2970355,0.179663524,0.121542683,0.117004356,0.100881694,0.268638533,0.310029247,0.25850445,0.16488252,0.181140111,0.161220252,0.11249216,0.142234527,0.061118921,0.030783848,0.07353505,0.14951181,0.162848572
1,0.134873269,0.186256167,0.128984793,0.078303174,0.144185632,0.040500161,0,0,0.182264743,0.206108602,0.145659278,0.738769794,0.128482785,0.072107716,0.045217543,0.043710229,0,0,0.346647138,0.073733457,0.118662078,0.159392557,0.111893743,0.058544835,0.107043652,0.018443002,0,0,0.130033783,0.154324059
-1,0.143567083,0.230222834,0.14451198,0.108792416,0.179861338,0.196009461,0.154071053,0.123801225,0.17963159,0.185947456,0.139866688,0.229384056,0.127630064,0.095998717,0.201361126,0.209197959,0.145211092,0.168116934,0.143679236,0.207734426,0.156206233,0.25240225,0.153273649,0.124236948,0.225103513,0.266661368,0.218633028,0.187098518,0.183616348,0.237718593
-1,0.164039297,0.188758667,0.169643965,0.145173356,0.172308679,0.272165957,0.228645432,0.22859892,0.152369873,0.169693012,0.09155124,0.115765563,0.164598152,0.06664878,0.169700913,0.264417411,0.20324795,0.227377946,0.18474623,0.149844352,0.15228581,0.169114358,0.169597953,0.120302303,0.157466914,0.249898514,0.215134433,0.210134213,0.162570221,0.162867582
1,0.23328167,0.217391835,0.228266316,0.182775128,0.214539435,0.120738163,0.0854188,0.10018749,0.262626336,0.235931764,0.104088217,0.178941902,0.11201976,0.068186359,0.182119441,0.134107381,0.139109045,0.166431448,0.22018539,0.122413461,0.215173181,0.219228092,0.212566527,0.150723475,0.214864831,0.132540257,0.135367913,0.164018681,0.26824202,0.212918341
-1,0.149455108,0.178233592,0.150565133,0.125197272,0.194731241,0.171235165,0.183475547,0.165216658,0.158178098,0.171970786,0.199312987,0.24983638,0.221098005,0.129239652,0.284935059,0.16993532,0.167940068,0.244575511,0.191922694,0.147123952,0.152616004,0.203564763,0.156908996,0.121629168,0.20435298,0.165035808,0.175570107,0.200146547,0.164103631,0.171764922
-1,0.215925492,0.192159029,0.214609627,0.239542147,0.131616236,0.128516614,0.160780213,0.16095815,0.167976665,0.146935109,0.225370531,0.169863843,0.213828063,0.218491216,0.125637881,0.295784118,0.242031871,0.188643399,0.168065268,0.189331881,0.202458835,0.162675292,0.19972782,0.203678438,0.114202834,0.114181108,0.128571951,0.120856724,0.138886874,0.132804653
-1,0.211957025,0.183101262,0.215667651,0.248494964,0.140821597,0.196501985,0.150257445,0.174560551,0.155169356,0.140774707,0.142818591,0.12923611,0.175880824,0.143555983,0.116129582,0.1911118,0.099186567,0.147599132,0.102828703,0.118175458,0.221470738,0.195380799,0.238209656,0.259067451,0.158356175,0.301462467,0.181389227,0.20804746,0.17321631,0.172788018
-1,0.187351263,0.193140166,0.187521142,0.163220073,0.191368957,0.194704329,0.186733563,0.18085058,0.200906314,0.193153823,0.080454146,0.091978854,0.07784622,0.060325451,0.099744718,0.096831147,0.086009145,0.10357597,0.129766365,0.080650721,0.203889822,0.215358936,0.198020162,0.187988151,0.218114647,0.256126897,0.273492687,0.262669486,0.30251523,0.222707382
1,0.192017117,0.226248135,0.188746973,0.141772143,0.225023811,0.158103124,0.080235774,0.150407029,0.246904769,0.21751215,0.164580359,0.226903897,0.150463012,0.102466797,0.22442677,0.130620343,0.072958766,0.19578854,0.155178366,0.164980401,0.194502408,0.245549392,0.18741988,0.139202669,0.243192429,0.156148454,0.091814274,0.186901412,0.205631652,0.217612836
-1,0.221480826,0.179728246,0.222462841,0.235362608,0.169308869,0.18836616,0.159668004,0.220547593,0.15111296,0.159748511,0.148731995,0.113979491,0.161906504,0.123220658,0.146289723,0.151702253,0.113627171,0.185779486,0.132359028,0.105655974,0.221210931,0.179936059,0.228185256,0.217279648,0.189018607,0.210329948,0.188117374,0.269873159,0.181496506,0.168442657
-1,0.179012389,0.151021676,0.186944679,0.2536822,0.131122375,0.199457713,0.330504852,0.290441424,0.134371287,0.110308952,0.126282432,0.130684217,0.148947034,0.153140708,0.13637839,0.184072859,0.228376027,0.207252344,0.109933883,0.125698961,0.165644697,0.138520738,0.176235621,0.211999112,0.127970289,0.155993162,0.257610437,0.231541355,0.120665387,0.114196617
-1,0.14011358,0.177522267,0.142189637,0.118800687,0.200689181,0.223361509,0.192932593,0.217155033,0.181481451,0.173471372,0.169972715,0.213416899,0.164676899,0.128151745,0.170310739,0.147464997,0.104725392,0.14327873,0.133303252,0.143916396,0.167121407,0.234153775,0.168887111,0.162463968,0.244802612,0.257400492,0.200183619,0.225115638,0.220737925,0.186832647
1,0.187532455,0.206075138,0.186660702,0.141952616,0.224060268,0.198123127,0.146934208,0.134034613,0.230044002,0.220817115,0.176690337,0.171117894,0.15592257,0.109136954,0.198917135,0.134397767,0.134728795,0.17059161,0.1762286,0.169766817,0.193141717,0.204347739,0.187117403,0.14158486,0.232452298,0.174176796,0.170587283,0.168248564,0.222507105,0.223128181
-1,0.223346341,0.181520537,0.223342659,0.207338687,0.196029714,0.176357769,0.136121146,0.140543479,0.187105073,0.203724186,0.118783068,0.058296236,0.12107505,0.093573111,0.153766993,0.132563331,0.099901068,0.133467654,0.147940016,0.133968546,0.225195019,0.164875721,0.225221756,0.202994395,0.238731116,0.239645979,0.208709698,0.203848123,0.247632937,0.243962118
1,0.173034719,0.222919047,0.168739398,0.101376934,0.285270993,0.157779331,0.037551585,0.079774102,0.269264337,0.253709238,0.111059232,0.256265197,0.110361656,0.051758039,0.323939371,0.10233778,0.046345622,0.144259032,0.254626236,0.136343103,0.156626121,0.224353855,0.15224816,0.080687803,0.268728015,0.106411138,0.046229192,0.10791552,0.257080263,0.219252685
-1,0.231319918,0.202978868,0.228344709,0.240878332,0.178354841,0.123682712,0.115357309,0.170972957,0.218936591,0.16364682,0.236295828,0.126783549,0.231850544,0.223053057,0.130333741,0.095584853,0.087776328,0.1670542,0.205144952,0.110491598,0.231003312,0.187860552,0.229012345,0.228525824,0.16376727,0.098422862,0.111578011,0.16428375,0.218630461,0.149170263
1,0.175963079,0.222882229,0.178777784,0.139180787,0.20107781,0.247856055,0.142606471,0.159731017,0.19731531,0.226055494,0.076877474,0.134919901,0.083095396,0.048525573,0.134075943,0.190878346,0.112454817,0.121920049,0.221892611,0.177375581,0.167542949,0.215836818,0.172966288,0.119169403,0.196261514,0.287764596,0.180236815,0.166583733,0.27198766,0.244888009
1,0.266416682,0.165940079,0.262166249,0.247934113,0.213431943,0.135347409,0.12546908,0.128477449,0.188413506,0.222132492,0.110437042,0.068988166,0.110477206,0.083601668,0.142419965,0.100846826,0.106537383,0.140713427,0.109441978,0.090952627,0.260145581,0.153173837,0.256974287,0.225998498,0.231098922,0.185755208,0.219467497,0.199038948,0.19870144,0.22111177
-1,0.19483859,0.154422257,0.195196854,0.239219076,0.128668149,0.158912852,0.189506911,0.211136282,0.132783623,0.109586755,0.241533029,0.152713091,0.276314458,0.253364259,0.14631522,0.159874235,0.172364846,0.286347682,0.197728289,0.070484446,0.188760028,0.145350988,0.194141039,0.21773645,0.120886898,0.134642114,0.155235909,0.200357764,0.135196043,0.094152968
1,0.215349078,0.25378968,0.210218723,0.15247954,0.241235632,0.156271552,0.059250427,0.059097944,0.221566279,0.253821097,0.119876303,0.171511311,0.109053339,0.074603232,0.190890484,0.14689433,0.123370261,0.134236603,0.193281985,0.167303128,0.207533044,0.2506552,0.200788886,0.137995115,0.252351342,0.166539642,0.113623134,0.138590419,0.226339279,0.246511688
-1,0.131290383,0.063553816,0.134759389,0.228620313,0.079747254,0.08816796,0.182477507,0.173765158,0.061164506,0.059454288,0.398020706,0.075135187,0.42626553,0.588152564,0.119504521,0.06054617,0.098976208,0.071884473,0.146903166,0.065810423,0.112635999,0.047572734,0.114048677,0.162098696,0.057815263,0.034485755,0.063492221,0.082112277,0.037785044,0.043756315
-1,0.136157131,0.14718236,0.136985102,0.145136641,0.117562222,0.111536338,0.160461124,0.120273145,0.08124005,0.105636287,0.122782986,0.142007991,0.122255476,0.109605749,0.462872462,0.312704145,0.372800927,0.335754677,0.111791867,0.309039802,0.121169885,0.120991205,0.121906133,0.110830472,0.105309537,0.068256025,0.093041803,0.094681531,0.061505849,0.090361957
-1,0.154167638,0.190578055,0.154440742,0.129961655,0.153715346,0.176682495,0.147855433,0.163759959,0.192956116,0.16102867,0.135575529,0.218470166,0.159425515,0.080692856,0.224869058,0.188497727,0.132900799,0.193360297,0.321429346,0.163072079,0.157149389,0.208801087,0.161851039,0.122414679,0.183595179,0.214782226,0.172746574,0.212202199,0.25194826,0.189014261
-1,0.173762977,0.156370076,0.174550091,0.142158901,0.192317561,0.236820405,0.151504201,0.163820054,0.20980826,0.199768879,0.095310467,0.163148576,0.100625101,0.068153958,0.142144565,0.201567855,0.162549465,0.196795357,0.159856586,0.179966387,0.169402135,0.186187072,0.169551386,0.130603369,0.198404359,0.266835691,0.246831296,0.228562439,0.22340418,0.225126369
1,0.156834633,0.178319507,0.156108867,0.111666105,0.184651442,0.189541994,0.106836116,0.096671006,0.206174368,0.191886103,0.115928373,0.224700499,0.11430442,0.06781916,0.22262382,0.258584669,0.260142241,0.257553386,0.242264488,0.198274119,0.149940963,0.197128109,0.147290321,0.097310427,0.200881885,0.195685424,0.157184805,0.16545417,0.219961318,0.187095116
1,0.158626495,0.200271732,0.154845457,0.097842509,0.187268505,0.114388416,0.109598329,0.038850353,0.242709757,0.226270397,0.164541949,0.325772096,0.177384094,0.084914616,0.138455875,0.226908901,0.297836686,0.182193951,0.261802764,0.225835154,0.153165779,0.209859519,0.151898585,0.087191772,0.160596492,0.10581334,0.127136153,0.061212588,0.218950204,0.20592419
-1,0.193494303,0.155222409,0.194007527,0.235442355,0.137095207,0.158922611,0.151719604,0.198108306,0.162610979,0.125659071,0.276911341,0.126320148,0.26322513,0.291263419,0.126490316,0.144826026,0.111697672,0.183010362,0.121907108,0.124438296,0.215718346,0.154345921,0.215587942,0.272661693,0.143319447,0.153973414,0.150111609,0.196042268,0.147276013,0.136790664
-1,0.196626465,0.240837819,0.197253768,0.241180768,0.126744576,0.14166341,0.140700879,0.155862446,0.114245244,0.123241896,0.220749464,0.144953093,0.197399555,0.265094056,0.106086733,0.124486587,0.08896103,0.118720964,0.088186612,0.071500875,0.240984013,0.252121788,0.235018116,0.346343412,0.153655007,0.200897325,0.170812358,0.180330186,0.134084992,0.129198431
1,0.24401515,0.173317613,0.240463851,0.199203316,0.257815462,0.19390619,0.084832446,0.106871693,0.193193826,0.261292018,0.111458918,0.084480866,0.103250396,0.074523966,0.140552808,0.141701753,0.097953518,0.13021532,0.161168551,0.15391254,0.235263092,0.161183672,0.230903057,0.175328715,0.254033601,0.215403272,0.133540426,0.15873728,0.208858304,0.264263627
1,0.212424245,0.160421238,0.21242455,0.172232826,0.246164076,0.232519923,0.150286004,0.16264171,0.244238201,0.227494306,0.119373099,0.085044431,0.130808788,0.078930751,0.174367072,0.169523196,0.132186577,0.143258236,0.189754781,0.143900472,0.201326299,0.147986094,0.205164576,0.149378946,0.233650741,0.205851863,0.171443724,0.156958058,0.235703225,0.217207482
