class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1,0,0,0.120767759,0,0.281945333,0.48035962,0,0,0,0,0.331456511,0.068462292,0.220973912,0,0,0,0,0,0.288898645,0,0.384897745,0,0,0.153977331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082134993,0,0.468531875,0,0,0.024112201,0.031660939,0.169194654
1,0.089370247,0.022052499,0.076302183,0,0.219086386,0.099420984,0.070740577,0.355139465,0.45107741,0.128027743,0.064991569,0.15959643,0.091470818,0.388165161,0.05185859,0,0,0.315871415,0.237823253,0.199722195,0.183434655,0,0.037461534,0.097284297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030932352,0.038394845,0,0,0,0,0,0,0,0,0,0,0.277022,0.071586336,0.137477307,0.0109041,0.020398984,0.036871974,0.198939409
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308855114,0,0,0,0,0.043210256,0.814573603,0.072560595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475446068,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059139732,0.049222747,0,0.011631318,0.039735636,0.016206156
1,0.348770118,0,0.096209623,0,0.074870574,0.191339223,0.412210023,0,0,0,0,0.054540479,0,0,0,0.064365943,0.605066955,0.200181701,0.162310402,0,0.116050465,0,0.152202783,0.371405469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092823324,0,0.076661981,0.036557962,0,0.021199426,0.14675016,0.070274557
1,0,0,0.071346632,0.947235873,0,0,0,0.203072702,0,0,0,0,0,0,0,0.097633966,0,0,0.016926371,0,0.058139017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099377855,0,0,0,0,0,0,0,0,0.039000063,0,0,0,0.11614381,0.056627663,0,0,0,0.013006523,0.014375851,0.025042397,0.118828877
1,0,0.022754365,0,0,0.143663831,0.048593019,0.034575178,0,0.155144627,0.020498662,0.357653654,0.118505098,0.044707294,0.759605607,0,0.105344409,0.292214299,0.052927939,0.206747986,0,0.26281886,0,0,0.031152591,0,0,0,0,0,0,0,0,0,0,0,0,0.102075039,0,0,0,0,0,0,0,0,0,0,0,0,0.015458137,0,0.010942921,0.027396465,0,0.007781022,0.015528776,0.077005908
1,0,0.081433254,0.184602063,0,0,0,0,0,0,0,0,0.209298913,0,0,0,0,0,0.3788367,0.307609433,0,0.443008596,0,0.584077699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062566021,0,0.177163665,0.295695453,0,0.031710211,0.103077162,0.074651021
1,0,0.081433254,0.184602063,0,0,0,0,0,0,0,0,0.209298913,0,0,0,0,0,0.3788367,0.307609433,0,0.443008596,0,0.584077699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062566021,0,0.177163665,0.295695453,0,0.031710211,0.103077162,0.074651021
1,0,0.06234067,0.141320845,0,0.109976242,0,0.199978019,0,0,0.711368462,0,0,0,0,0.30948917,0.189092298,0,0,0.167635736,0.157755562,0.28150143,0,0,0,0,0,0,0,0,0,0.199590178,0,0.144492675,0,0,0,0,0,0,0.229138291,0,0,0,0,0,0,0,0,0,0.15556942,0,0.027532165,0.091905258,0,0.025730256,0.054563389,0.063051997
1,0,0,0,0,0,0.568487788,0.404493628,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345249327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623722925,0,0.010186811,0.015571759,0.068065433
1,0,0.156499363,0,0,0,0,0.502022714,0,0,0,0,0,0,0,0,0.237347657,0.438918274,0.364026359,0.084166197,0,0.424006935,0,0,0,0,0,0,0,0,0,0,0,0.362732889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13220389,0,0,0.056818495,0,0,0.020252075,0.025974586,0.041842314
1,0,0,0.46623443,0,0.119410701,0,0.2171334,0.213520135,0,0,0,0.438277297,0,0,0,0,0,0.157447619,0.221220165,0,0.122260162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427461232,0.198941906,0,0,0.248795225,0,0,0,0,0,0,0,0.307956135,0.052494607,0.042564826,0,0.030528406,0,0,0.019064946,0.048948185,0.087007287
1,0,0.073006916,0,0,0.520690679,0,0,0,0,0.138846804,0,0.093820812,0,0,0,0.223027003,0.412435616,0,0.397683276,0,0.534057663,0,0,0,0,0,0,0,0,0,0,0,0.169214807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039825427,0.017719319,0.029751902,0.028944852
1,0,0.043451556,0.098500876,0,0.309401937,0,0.139385029,0,0,0,0,0.055839372,0.180231248,0,0,0.065898831,0.859697098,0,0.164854006,0,0.118437673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086677743,0,0.143293111,0.136550236,0,0.01475285,0.071707863,0.031189689
1,0,0,0.299858737,0,0.233350833,0,0.424319257,0,0,0,0,0,0.548664301,0,0,0,0,0,0.143265819,0,0.240578374,0,0,0.382316013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287723679,0,0.203961354,0.113007096,0,0.058157463,0.038114965,0.089405827
1,0,0,0.295494006,0,0.229954189,0,0.418142885,0,0,0,0,0,0.540677968,0,0,0,0,0,0.211979313,0,0.236842953,0,0,0.376751038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259054491,0,0.183386456,0.101764249,0,0.065500305,0.169020745,0.075518091
1,0,0,0.299858737,0,0.233350833,0,0.424319257,0,0,0,0,0,0.548664301,0,0,0,0,0,0.143265819,0,0.240578374,0,0,0.382316013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287723679,0,0.203961354,0.113007096,0,0.058157463,0.038114965,0.089405827
1,0,0.085557511,0.128771005,0,0.049486382,0,0.182219194,0.088487372,0,0.108032696,0,0.036049022,0.593407773,0,0,0.347791079,0,0.199011603,0.030549806,0,0.02533363,0,0.513059004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082445838,0,0,0,0,0,0,0,0,0,0,0,0,0.193109239,0,0.068351679,0.285206347,0,0.021829164,0.082294911,0.069216034
1,0.150786737,0.00547166,0.143883776,0,0.12162337,0.083872241,0,0,0.366638407,0.047868388,0.231493232,0.178602685,0.15433085,0,0,0.096260795,0.015345822,0.043273125,0.177149815,0.722774453,0.148244799,0,0.06671705,0.107539629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096051469,0,0.021665231,0.103474398,0.008954406,0.018810328,0.092942954,0.236762938
1,0.268293101,0,0,0,0.822457409,0,0,0,0,0,0,0,0,0,0,0.403026164,0,0,0.107313636,0,0,0,0,0.19134402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201213335,0,0,0.011490419,0.007254264,0.018770259
1,0.319460449,0,0,0,0.278124565,0,0,0,0,0,0.490447191,0.202603586,0.326969092,0,0,0.23910261,0.442163644,0,0.170229267,0,0.357046944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097680649,0,0,0,0,0,0,0.095114499,0.063500436,0,0.010065129,0.009435088,0.012088037
1,0,0,0,0,0,0,0.781532061,0,0,0.463348641,0,0.313091439,0,0,0,0,0,0,0.262054205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053004027,0,0,0.030419044,0.058865045,0.024843137
1,0,0,0,0,0.093927638,0,0,0.167953472,0.237844772,0.20251998,0,0.273691412,0,0,0,0.645993807,0.447979701,0,0.343615203,0,0.144253506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070156329,0.096332045,0.124667147,0,0,0.014783907,0.02696821,0.053981025
1,0,0.041879717,0.094937654,0,0.073880724,0,0.134342842,0,0.757096339,0.160540777,0.525198866,0.163140084,0,0,0,0.063514972,0.117455897,0.097414587,0.114023379,0,0.153060335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023219378,0,0,0.003024285,0.001696992,0.003197281
1,0,0,0,0,0.165707191,0,0.602635536,0,0,0,0,0.241423272,0,0,0,0,0.526884027,0,0.252585889,0,0.339322823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065100817,0.212795453,0,0.188299205,0.062368993,0.037181061,0.027702018,0.03107091,0.050578816
1,0.164998007,0,0.184590056,0,0.071824226,0.550661928,0,0,0,0,0,0,0,0,0,0,0,0.094703015,0.087584786,0,0.183845364,0,0.730049637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109001492,0,0,0.062566916,0.174045775,0,0.009083825,0.009598579,0.025318381
1,0,0,0.288927602,0,0.224844196,0,0.408851004,0,0,0,0,0,0.528663138,0,0,0,0,0,0.137091145,0,0.346982563,0,0,0.368378958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278162126,0,0.197194186,0.108926629,0,0.065988726,0.040717415,0.101444505
1,0.164998007,0,0.184590056,0,0.071824226,0.550661928,0,0,0,0,0,0,0,0,0,0,0,0.094703015,0.087584786,0,0.183845364,0,0.730049637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109001492,0,0,0.062566916,0.174045775,0,0.009083825,0.009598579,0.025318381
1,0.164998007,0,0.184590056,0,0.071824226,0.550661928,0,0,0,0,0,0,0,0,0,0,0,0.094703015,0.087584786,0,0.183845364,0,0.730049637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109001492,0,0,0.062566916,0.174045775,0,0.009083825,0.009598579,0.025318381
1,0.164996287,0,0.184588131,0,0.071823477,0.550656185,0,0,0,0,0,0,0,0,0,0,0,0.094702027,0.087583872,0,0.183843447,0,0.730042024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109000355,0,0,0.062566263,0.17404396,0,0.009215488,0.009598479,0.025679804
1,0,0,0,0,0,0,0,0,0,0,0,0.433769616,0,0,0,0.511913186,0,0,0.363060556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435682348,0,0.385963788,0.255932531,0,0.039404831,0.05934553,0.092804075
1,0.033449607,0.016507673,0.188978325,0,0.116485873,0.297691271,0.132384354,0,0.294967026,0.015697401,0.154059124,0.074248741,0.102707433,0,0.659714042,0.012517807,0,0.21310768,0.058150345,0.041773328,0.052178674,0,0.177601223,0.023855933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094493065,0,0.010227805,0.011625243,0,0,0,0.039063695,0,0.061591793,0.066295468,0.003752071,0.028710619,0.357995923,0.217935629
1,0,0,0.398105433,0,0.309806663,0,0.563344605,0,0,0,0,0.225682837,0,0,0,0.534283629,0,0,0.094447068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129270184,0,0.229422576,0,0,0.104730095,0.04046722,0.03018736
1,0.033449607,0.016507673,0.188978325,0,0.116485873,0.297691271,0.132384354,0,0.294967026,0.015697401,0.154059124,0.074248741,0.102707433,0,0.659714042,0.012517807,0,0.21310768,0.058150345,0.041773328,0.052178674,0,0.177601223,0.023855933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094493065,0,0.010227805,0.011625243,0,0,0,0.039063695,0,0.061591793,0.066295468,0.003752071,0.028710619,0.357995923,0.217935629
1,0.135961625,0.033549125,0,0,0.181035199,0,0,0.267684808,0,0.06380476,0.208733185,0.088763722,0,0,0,0.26038976,0,0,0.148588583,0.084897403,0.155056743,0,0,0.096966503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319260277,0,0.075135155,0.723333248,0,0.022015082,0.044781271,0.237976712
1,0,0,0.172660753,0,0.134365038,0.691058814,0,0,0,0,0,0.097880022,0.635798527,0,0,0,0,0,0.20634743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126866759,0,0,0.023240246,0.029628265,0.025678225
1,0,0.050833867,0.232687934,0,0.453558137,0.22917825,0.329268283,0,0,0,0.316273975,0.131908959,0,0,0,0.15567235,0.287879139,0.238758787,0.221338537,0,0.138608094,0,0.182302233,0,0,0,0,0,0,0,0,0,0.117822304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105111415,0.189964035,0.362283225,0.026959705,0.012177989,0.012042024,0.018723753
1,0.124466502,0,0.069622897,0,0.462129637,0.276928452,0.028976719,0.028494524,0.04035209,0.017179491,0.056201606,0.120727704,0.217315731,0.034724141,0,0,0.34961382,0.021011578,0.411964128,0.105150044,0.169683996,0,0.485924183,0.026108322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009586432,0.039642712,0,0.005502617,0.14970176,0,0.01320065,0.014055482,0.161715227
1,0.136736998,0.033740451,0,0,0.182067622,0,0,0.325557951,0,0.064168632,0.209923566,0.086719362,0,0,0,0.261874733,0,0,0.148368567,0.085381563,0.155941013,0,0,0.097519492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318519165,0,0.103371062,0.722413546,0,0.024005871,0.045036653,0.130334164
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496456479,0,0.833671936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237159183,0,0,0.029143886,0.021895736,0.030802592
1,0.03447067,0.025517365,0.077127512,0,0.030010413,0.345125723,0.054570177,0.134155218,0.303971017,0.129412565,0.105841229,0.087445959,0,0,0.633402565,0,0.047710685,0.316559107,0.10063809,0.043048476,0.076816356,0,0.030503762,0.04916829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097377505,0,0,0,0,0,0,0.064043844,0,0.039767094,0.075669961,0.003608831,0.024005284,0.368923897,0.201813531
1,0,0,0.290167138,0,0.225808806,0,0,0.539657135,0.186933296,0,0,0.05377671,0,0,0,0,0,0,0.253515218,0.650938,0.115598607,0,0.150071382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055602484,0,0.029427318,0.06569621,0,0.011847193,0.04787706,0.034157454
1,0,0.105756454,0.307083502,0,0.02515507,0,0,0.044980172,0.132704149,0.027118771,0.088717323,0.05802774,0.059145659,0,0.672505304,0,0.03999164,0.563854824,0.178936953,0.036083722,0.136288662,0,0,0.041213421,0,0,0,0,0,0,0,0,0,0,0,0.045024512,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094583063,0,0.067136963,0.036848312,0,0.013913239,0.064713108,0.110313206
1,0,0.105240163,0.30826492,0,0.025032266,0,0,0.044760584,0.132056303,0.026986381,0.088284215,0.057744455,0.058856917,0,0.67509258,0,0.039796405,0.561102149,0.178699344,0.035907566,0.135623316,0,0,0.041012221,0,0,0,0,0,0,0,0,0,0,0,0.044804708,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094121319,0,0.066629129,0.036668423,0,0.013845316,0.064397186,0.10977467
1,0.114961716,0.018585476,0.150786951,0,0,0.25578103,0,0.178966225,0.253440316,0.143246066,0,0.072909357,0.154180142,0,0.471048702,0,0.052124845,0.332195085,0.092062607,0.094062582,0.068022086,0,0.203463692,0.192251414,0,0,0,0,0,0,0,0,0,0,0.021222865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014309477,0,0.084762403,0.102934587,0.010079127,0.048010033,0.438222059,0.322899046
1,0.118216278,0.018819602,0.153584607,0,0,0.26302218,0,0.184032752,0.260615201,0.166431402,0,0.074973418,0.160025446,0,0.485833841,0,0.052781475,0.341448565,0.094633995,0.097628699,0.070533861,0,0.209223741,0.195818388,0,0,0,0,0,0,0,0,0,0,0.022684115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078529331,0.095192866,0.009410622,0.054747895,0.417894933,0.278802498
1,0,0.03006837,0.068162363,0,0.107856387,0.135559553,0,0,0,0.057184953,0.18707691,0.038640707,0,0,0,0.139845607,0,0,0.032880892,0,0,0,0,0,0,0,0,0,0,0.946600707,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062728455,0,0,0,0,0,0.040536033,0,0,0,0,0.008730234,0.024692685,0.041528047
1,0,0,0,0,0.3098368,0,0.563399405,0,0,0,0,0,0,0,0,0.266365496,0.492579893,0,0.094456255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407080174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213325415,0,0,0,0.225624675,0.024819178,0.017130584,0.032199567
1,0.124466502,0,0.069622897,0,0.462129637,0.276928452,0.028976719,0.028494524,0.04035209,0.017179491,0.056201606,0.120727704,0.217315731,0.034724141,0,0,0.34961382,0.021011578,0.411964128,0.105150044,0.169683996,0,0.485924183,0.026108322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009586432,0.039642712,0,0.005502617,0.14970176,0,0.01320065,0.014055482,0.161715227
1,0,0,0,0,0.126585611,0.647004318,0,0,0,0.272934741,0,0.092212994,0,0,0,0,0,0,0.233955801,0,0,0,0,0,0,0,0,0,0,0.607771301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050168957,0,0.089811843,0.119692557,0,0.031181686,0.159917407,0.08239139
1,0.116122164,0.018486227,0.15086397,0,0,0.258362938,0,0.180772748,0.255998597,0.163483193,0,0.07364532,0.118851516,0,0.52311493,0,0.05184649,0.335400057,0.092957624,0.095899279,0.069284406,0,0.205517498,0.192349611,0,0,0,0,0,0,0,0,0,0,0.022282283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077138242,0.093506595,0.009243919,0.053710389,0.410492235,0.273502421
1,0,0.076124172,0.438054279,0,0.134291953,0,0.118965865,0,0.165668215,0.070531556,0,0.097826782,0,0,0,0,0.104011812,0.086264445,0.061934854,0.291422579,0.06874826,0,0.132999624,0.220020487,0,0,0,0.272468478,0,0,0,0,0,0,0,0.117101504,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062146183,0,0.051722336,0.543762712,0,0.03942737,0.122751217,0.378812452
1,0,0,0,0,0.158099918,0.80808023,0,0,0,0,0,0,0,0,0,0,0,0,0.243231965,0,0,0,0,0,0,0,0,0,0,0.500836222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060977479,0,0,0,0,0.024784786,0.074318095,0.046436305
1,0.031878677,0.039331014,0.106991961,0,0.041630708,0.070927619,0,0,0.035139272,0.059840749,0,0.161741069,0.065255916,0,0,0,0.02206156,0,0.16118152,0,0.078144237,0,0,0.022735561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325572968,0.012522517,0,0.711817549,0.533447714,0,0.018683138,0.027539433,0.111306552
1,0.250962509,0,0,0,0,0.279186198,0,0,0,0,0,0.242823792,0,0,0,0.093917402,0.17367799,0,0.204094886,0,0.398651146,0,0.677633531,0.178984011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154760444,0.206642642,0,0.022609852,0.030883495,0.034757148
1,0,0,0,0,0,0.939099968,0,0,0,0,0,0,0,0,0,0,0,0,0.112025453,0,0,0,0,0,0,0,0,0,0,0.288692002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070263925,0,0.099480632,0,0,0.026880995,0.072385648,0.037453847
1,0,0,0,0,0.091610184,0.117059483,0,0.491428795,0,0.296284883,0,0,0,0,0.257804408,0,0,0.060395783,0.111712424,0,0.234490626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409927691,0,0,0,0.572616432,0,0,0,0,0,0,0,0,0,0.015722839,0.043178234,0.067806993,0,0,0.031068363,0.040525842,0.076119274
1,0,0,0.167609349,0,0.130434023,0,0,0,0,0,0.460016901,0.38737464,0,0.284221271,0.367060346,0.345026535,0,0.171982295,0.203407474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365835706,0,0.20397735,0,0,0.024156901,0.027655244,0.104487661
1,0,0.014861562,0,0,0.026217535,0,0.047673303,0,0,0.028264177,0,0,0,0,0,0.045328661,0,0.069521763,0.016074062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046926196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022664043,0,0.0375199,0,0.992308447,0.003560561,0.00706581,0.003420935
1,0.282595256,0.069731614,0,0,0,0,0,0,0,0.795706403,0,0.358446953,0,0,0,0,0,0.162199672,0.225012216,0,0.062975097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157512051,0,0,0.1861058,0,0.038537264,0.07192356,0.081461014
1,0,0.113167036,0.25653977,0,0.199639903,0,0,0.356979221,0,0,0,0.293504942,0,0,0,0.34637984,0,0.263232919,0.183692098,0,0.412524132,0,0.405843673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236088401,0,0,0,0,0,0,0,0.151660862,0.083679318,0,0.070107205,0.113389353,0.080829582
1,0,0,0,0,0.372212681,0,0.447485706,0,0,0.26530184,0.433958984,0.179268325,0.289309792,0,0,0.42577155,0,0,0.150983468,0,0.190547339,0.176658372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052517156,0,0.055765883,0,0.036991365,0.031852631,0.027132245,0.07804245
1,0,0.080136874,0,0,0.282741658,0,0.776045712,0,0,0.152406779,0,0,0,0,0.397838111,0,0,0.186402896,0.173205334,0,0.072372159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099302227,0,0,0,0,0.15548167,0.141137462,0.036612093,0,0,0.02801983,0.049994566,0.036347845
1,0,0.3430064,0,0,0.301264272,0,0,0,0,0.652340154,0,0.219460018,0,0,0,0.258995727,0,0,0.184470683,0,0.463998051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031175559,0.018926071,0.01198121
1,0,0,0,0,0,0,0,0.977363112,0,0,0,0,0,0,0,0,0,0,0.166631875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037374248,0.124759163,0,0.003502862,0.003314793,0.003197623
1,0,0.160345657,0,0,0.282868513,0,0.514360955,0,0,0.304950317,0,0,0,0,0,0.243180965,0.449705594,0.372973056,0.17246951,0,0.289618519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116419506,0,0.082414169,0,0,0.02540071,0.024689763,0.03172994
1,0,0.160365725,0,0,0.282903916,0,0.514425331,0,0,0.304988483,0,0,0,0,0,0.2432114,0.449761878,0.373019736,0.172491095,0,0.289654766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115571602,0,0.082119208,0,0,0.025403889,0.024692853,0.031733912
1,0.269786854,0,0.08952337,0,0.330422123,0,0,0,0.115928196,0.278964449,0.498427821,0.36105067,0.276127962,0,0,0.100962015,0.034809469,0,0.273675106,0,0.169153443,0,0.190182397,0.27067756,0,0,0,0,0,0,0,0,0,0,0.062560883,0,0,0,0,0.045619709,0,0,0,0,0.015379878,0,0,0,0,0.01844769,0,0.026633989,0.133647375,0.006496974,0.016640341,0.0395024,0.111142761
1,0.070968744,0.026782826,0.282555117,0,0.07814099,0.278647113,0.142089602,0.084484958,0.317511718,0.101872809,0.166635183,0.172092359,0.072636804,0,0.306837395,0.121856872,0.049113746,0.333056648,0.134621509,0.044314431,0.105123697,0,0.350950198,0.050614216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030289997,0,0,0,0,0.010211737,0,0,0,0,0.047866489,0,0.042513146,0.12725071,0.004058358,0.026800579,0.389356744,0.276823382
1,0.04468653,0.011026596,0.174974305,0,0.116713243,0.099424113,0.141485608,0.034782795,0.694525524,0.169862842,0.068604371,0.070851112,0,0,0,0.016722987,0,0.284698197,0.131649613,0.111612974,0.191197337,0,0,0.09560999,0,0,0,0,0,0,0,0,0,0,0.026581708,0,0,0,0.032651844,0,0,0,0,0,0,0,0,0,0,0,0.338745482,0.166916307,0.219174047,0.01069339,0.014247628,0.040033688,0.224556806
1,0.048159567,0,0,0,0,0.053575678,0.038120468,0,0,0.022600566,0,0.015271532,0,0,0,0.018022698,0,0,0.058972008,0,0.010732146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992611002,0,0.053223071,0,0,0.004107283,0.00735428,0.022697615
1,0.033364122,0.024698228,0.07465163,0,0.029047044,0.334046792,0.052818412,0.129848682,0.294213199,0.125258274,0.102443604,0.084638844,0,0,0.653940925,0,0.046179118,0.325547021,0.097407492,0.04166657,0.074350463,0,0.029524557,0.047589932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094251576,0,0,0,0,0,0,0.061633746,0,0.041875684,0.072822349,0.003492983,0.023097362,0.357081017,0.193082457
1,0.384359047,0.094842274,0.214999136,0,0,0,0.304237504,0,0,0,0,0.492500022,0,0,0,0.143838231,0,0.220608486,0.360169645,0,0.173053426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299469677,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162392234,0,0.249076922,0.191871901,0,0.056736226,0.05897933,0.10629901
1,0,0,0.317343533,0,0.246957546,0,0.44906136,0,0,0,0,0.179899552,0,0,0,0.212308445,0,0,0.53280035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514542315,0,0,0,0,0,0,0,0,0,0,0,0.076420234,0,0,0.021904943,0.032114819,0.056824069
1,0,0,0.462606344,0,0.360001436,0.456329716,0,0,0,0,0,0,0,0,0,0.309491839,0.283876598,0,0.054435678,0,0.277181215,0.128181206,0.362992239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125425284,0,0,0,0,0.077265259,0,0.082293534,0.09129151,0.054423119,0.02588319,0.031752956,0.048498402
1,0.532468656,0,0,0,0,0,0.421472933,0,0,0,0,0,0,0,0,0,0.368493631,0.305618159,0.142108513,0,0.358611674,0,0,0.379751446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125391009,0,0,0.016737013,0.017983163,0.017689889
