class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
1,0.067310343,0.208452417,0.041129378,0.29498608,0.303113141,0.322472631,0.284938296,0.322517311,0.206769384,0.209468843,0.229714725,0.17945581,0.158017278,0.229728801,0.422650478,0.03626341,0.090402397,0.068744411,-0.043606418,0.086574124,0.086107362,0.152408489
1,0.331662053,0.250850265,0.213867265,0.110925893,0.125806351,0.083380197,0.108674041,0.083376759,0.113353394,0.110029907,0.098623088,0.10787712,0.120857433,0.098686186,0.036836175,0.422371803,0.205472219,0.353458168,-0.418840113,0.130369482,0.29277912,0.178255971
1,0.325565474,0.249043311,0.349646901,0.07839409,0.060245352,0.057801378,0.076531088,0.058052499,0.098868997,0.092577576,0.084865645,0.091246852,0.099919749,0.084805432,0.017319151,0.429469142,0.174761519,0.324055372,-0.414742096,0.202509104,0.289002638,0.139635075
1,0.295818501,0.232956467,0.339528746,0.102918072,0.112636677,0.082472445,0.095866963,0.082706025,0.120779784,0.116004485,0.111642433,0.119887663,0.113567855,0.111586185,0.038510081,0.387512389,0.226470091,0.315413891,-0.381483215,0.274952813,0.260865811,0.158105442
1,0.312190708,0.242290046,0.373153092,0.068533377,0.05736991,0.049248627,0.067048078,0.049246597,0.097257959,0.090972537,0.089947728,0.09435667,0.101377546,0.090005276,0.015813822,0.42821829,0.210931201,0.302540272,-0.38770645,0.245816284,0.283795936,0.152388164
1,0.292418813,0.223267525,0.331130331,0.100655164,0.109733105,0.079653811,0.085031892,0.079881398,0.126757898,0.122880407,0.104315034,0.112513659,0.132371325,0.104260231,0.042774984,0.369427629,0.237579975,0.298863225,-0.350543432,0.317409076,0.318461945,0.143697254
1,0.313078667,0.238231572,0.351912263,0.072629598,0.05870238,0.055579933,0.071588173,0.055577641,0.09577563,0.089246883,0.080223688,0.087993288,0.110997855,0.080165015,0.016528347,0.440844951,0.201103198,0.308715881,-0.382956643,0.21900104,0.313148679,0.168086135
1,0.27940476,0.222263958,0.149457238,0.224678146,0.164999782,0.234334882,0.203839018,0.234498794,0.200063278,0.185443012,0.219420632,0.19483697,0.163693232,0.219379603,0.046213634,0.227035456,0.22581433,0.237621363,-0.233401672,0.266894763,0.249927226,0.190479445
1,0.319313373,0.261923324,0.183473243,0.200195409,0.136011329,0.212338521,0.194087725,0.212138993,0.165131304,0.153418798,0.162317598,0.169779786,0.159883793,0.162317797,0.037759241,0.26437704,0.217526354,0.256695138,-0.230775423,0.26994528,0.268605898,0.262181367
1,0.333843008,0.259276008,0.40973401,0.197577286,0.136877572,0.211962926,0.196483043,0.212146174,0.12801762,0.115610462,0.130461843,0.125622683,0.113552384,0.130416323,0.044800813,0.256535352,0.169722826,0.252865368,-0.285824735,0.195313638,0.265163998,0.154768028
1,0.287651238,0.228627157,0.342704545,0.239521144,0.160213523,0.25383058,0.246771644,0.253820115,0.151757576,0.137503222,0.15362631,0.154579425,0.134767558,0.153626498,0.06235795,0.214127864,0.219847007,0.224978839,-0.189069517,0.197195989,0.221095749,0.267112949
1,0.336625741,0.274009564,0.381612103,0.173340824,0.136953196,0.184993724,0.162376541,0.185178191,0.122196721,0.11119662,0.118056415,0.120821223,0.113093551,0.11805656,0.033484157,0.271156482,0.221550593,0.256480907,-0.26351622,0.265274007,0.263916798,0.201877283
1,0.35523018,0.286460996,0.203725158,0.172695914,0.098129182,0.187057951,0.153326643,0.186843781,0.16455824,0.167636609,0.163136569,0.163947411,0.149858774,0.163087647,0.060831178,0.269184636,0.178957578,0.272936666,-0.319634345,0.20698455,0.334807146,0.140959465
1,0.205786149,0.490921226,0.120373484,0.235036474,0.23168828,0.196940587,0.188854737,0.196769982,0.113390718,0.14834574,0.092321193,0.083607936,0.093456174,0.092359966,0.276424627,0.229575395,0.1732138,0.199050368,-0.174686646,0.234486751,0.242355629,0.26353341
1,0.256309411,0.52698317,0.149876411,0.156255726,0.138497381,0.12471972,0.121396171,0.124714578,0.107245032,0.111695692,0.084028856,0.089745414,0.115335704,0.08402896,0.084872713,0.305317905,0.228976116,0.234798149,-0.270428772,0.292914308,0.283147926,0.195311412
1,0.249991696,0.484531538,0.148785711,0.16465149,0.125165677,0.128515311,0.138330786,0.128334452,0.114670697,0.119359351,0.094862682,0.105427665,0.131245273,0.094821027,0.088943773,0.268955588,0.223432914,0.219401524,-0.185697475,0.360456149,0.288362393,0.293427199
1,0.273755155,0.499804618,0.162033022,0.143751554,0.131275338,0.086728651,0.107839523,0.086909204,0.089172673,0.092279663,0.081092852,0.084723948,0.095906235,0.081092952,0.044313129,0.274727202,0.22648394,0.223036426,-0.20811792,0.399327068,0.286268042,0.274221721
1,0.36844196,0.291239591,0.205074704,0.138925411,0.096721192,0.077534754,0.078635011,0.077531557,0.10009218,0.09803197,0.098627254,0.079413139,0.098994197,0.098675793,0.038961487,0.29829341,0.24609699,0.219208951,-0.258283676,0.437102106,0.328627102,0.265397625
1,0.191821743,0.524564362,0.168825655,0.175149689,0.21197984,0.128986021,0.169109709,0.128980703,0.135639949,0.153169124,0.108110473,0.123239261,0.139985573,0.108153052,0.117866173,0.263226361,0.227517639,0.225619878,-0.253882152,0.275544079,0.264500966,0.160722614
1,0.32080777,0.287114543,0.195879917,0.169115951,0.155109826,0.136416025,0.145152549,0.136627961,0.096301249,0.098891353,0.082926786,0.084767615,0.108691795,0.082978653,0.071014501,0.352448951,0.227594352,0.26391042,-0.23578736,0.33805775,0.318905611,0.301939878
1,0.18437587,0.199599956,0.142984712,0.19033699,0.190113019,0.194880747,0.192238011,0.194872712,0.27134528,0.27411629,0.295443069,0.254003138,0.233134935,0.295443432,0.088524547,0.174648177,0.225073801,0.219308501,-0.199449361,0.141481089,0.184602272,0.217396924
1,0.274013036,0.21818553,0.153291975,0.256857381,0.214506907,0.274045604,0.244698865,0.273853782,0.1710927,0.162008446,0.176791308,0.176400463,0.157747752,0.176748573,0.092016528,0.202214281,0.278470244,0.244586197,-0.226135653,0.141904098,0.216645581,0.229997492
1,0.25576863,0.234775239,0.168026659,0.230218579,0.186608837,0.237344028,0.234090424,0.237334243,0.174158172,0.170834128,0.180617845,0.172397879,0.152795404,0.180618066,0.111486004,0.22471674,0.317551564,0.264343626,-0.26844399,0.155277886,0.209085196,0.211155621
1,0.232330926,0.233047259,0.165943859,0.237708782,0.228035558,0.238360319,0.244489019,0.238350491,0.171637356,0.173717228,0.169174558,0.177437382,0.168825661,0.169220426,0.10111112,0.21580308,0.319899026,0.260949565,-0.246981881,0.135483151,0.187055546,0.25262229
1,0.23130188,0.242748299,0.174641902,0.184572062,0.190861518,0.177095187,0.198207677,0.177288666,0.212186413,0.191888032,0.212680565,0.224133589,0.205250509,0.212633054,0.101269248,0.217649137,0.327174913,0.274014197,-0.255908301,0.096563488,0.201835265,0.254045797
1,0.266831154,0.233836287,0.163475526,0.206706995,0.182257666,0.211677491,0.203164239,0.211668763,0.207412729,0.191431471,0.21171501,0.220432974,0.199642069,0.211715269,0.096811937,0.209575614,0.293356031,0.261207868,-0.256938755,0.12239406,0.211239928,0.222717014
1,0.236213945,0.18603285,0.278702175,0.176938034,0.226214183,0.152782869,0.137935294,0.152538599,0.093080673,0.090602528,0.091385573,0.0838892,0.087335402,0.091385685,0.115343696,0.380914215,0.284693632,0.307850511,-0.377197754,0.200815021,0.30584149,0.158734808
1,0.250487486,0.194172476,0.283446179,0.114132525,0.118895926,0.08705546,0.101949496,0.087302019,0.096802645,0.087464917,0.084992275,0.090967375,0.102219642,0.084992379,0.034250168,0.393353579,0.321374501,0.332416657,-0.339072778,0.270490674,0.29116911,0.271413282
1,0.227018868,0.177767572,0.24319319,0.188158661,0.215134677,0.182643304,0.162607931,0.182862088,0.120999751,0.10990434,0.113564155,0.114771918,0.122282521,0.113618142,0.102440825,0.323214087,0.276441968,0.30292154,-0.319429235,0.25427556,0.317245044,0.227295206
1,0.229534058,0.175806068,0.257157031,0.157419258,0.163183418,0.153816823,0.141652084,0.153581596,0.131387281,0.122712345,0.117794648,0.115367568,0.135686205,0.117849251,0.065315699,0.35511127,0.280455792,0.311054601,-0.321865346,0.274064605,0.319334183,0.230837029
1,0.234842951,0.181550427,0.220155526,0.138301029,0.168640501,0.119930151,0.121395864,0.120161745,0.107567974,0.097409406,0.106875919,0.102548664,0.097942538,0.10681977,0.060051678,0.329917044,0.291288686,0.315410065,-0.295814581,0.332688837,0.328521952,0.324643983
1,0.245529772,0.18804144,0.292034973,0.138685986,0.176773498,0.124970133,0.127998933,0.12496498,0.09792184,0.095364228,0.086721645,0.095226728,0.101319557,0.086780745,0.035133645,0.378800501,0.312678097,0.331440847,-0.367805881,0.244491901,0.278471843,0.207252872
1,0.13583436,0.10571508,0.152677991,0.152206486,0.218052179,0.133506748,0.147269971,0.133501243,0.285582507,0.262000531,0.292863586,0.294320239,0.252656598,0.29290033,0.130314242,0.155575311,0.255029915,0.210345702,-0.186501357,0.270329714,0.200473016,0.21970811
1,0.154259177,0.131003597,0.189564423,0.139805261,0.159201764,0.122596694,0.159262224,0.122424164,0.261774251,0.246593426,0.26646089,0.268469058,0.251311311,0.266501065,0.119078533,0.176841968,0.286136234,0.21879085,-0.205493735,0.297588076,0.243275014,0.226004776
1,0.150483614,0.130068236,0.183978898,0.121276253,0.151269209,0.10455281,0.13595379,0.104707629,0.293981985,0.266453983,0.270903398,0.292588204,0.314689036,0.270865868,0.101915685,0.180423733,0.269579227,0.208317759,-0.160304559,0.263463958,0.21479119,0.24402458
1,0.140100725,0.118546966,0.160267723,0.12593638,0.141123324,0.114465069,0.139832376,0.114608807,0.29674938,0.274536541,0.306883038,0.307302346,0.277727514,0.306918737,0.154014615,0.148261467,0.242749414,0.194475341,-0.158978104,0.249102251,0.218973716,0.24076315
1,0.13648123,0.113165834,0.162767484,0.116303881,0.138612858,0.104116973,0.127660301,0.104258496,0.31156806,0.29287916,0.319534257,0.318338812,0.293704602,0.319569343,0.107778188,0.151006552,0.244372419,0.189071441,-0.189013786,0.246205218,0.194707513,0.180291064
1,0.194227256,0.161920025,0.236135492,0.129103795,0.142963971,0.108889241,0.140445449,0.108684227,0.229759578,0.208003676,0.216703909,0.224716468,0.251359178,0.216751887,0.103000815,0.224821979,0.327598506,0.258023541,-0.270621658,0.25787198,0.270680418,0.219244922
1,0.239467758,0.277717622,0.14377045,0.162636568,0.120169614,0.117317404,0.13688001,0.117312567,0.208890539,0.18400691,0.20609445,0.204732247,0.215401009,0.206094703,0.117759667,0.186352666,0.298424178,0.213458911,-0.186002084,0.369909034,0.275727481,0.276182792
1,0.212936242,0.1909029,0.120801901,0.156975522,0.116650704,0.157569512,0.158557022,0.157685728,0.31247769,0.272218654,0.351768219,0.303797588,0.247891245,0.351739453,0.146212697,0.114508751,0.194551398,0.151070583,-0.152735617,0.19561984,0.180511201,0.168067676
1,0.289931051,0.235486796,0.279331198,0.111310731,0.083266537,0.09565616,0.113708598,0.095652216,0.233961998,0.20213958,0.256973215,0.22492577,0.200572164,0.25697353,0.085110082,0.195380416,0.277713271,0.214308198,-0.225098468,0.300371336,0.238401148,0.217302171
1,0.360971874,0.302888178,0.197365758,0.133450284,0.101446972,0.121024124,0.135958351,0.121232571,0.161393676,0.149257444,0.170175796,0.155366333,0.145460038,0.170125221,0.120615165,0.237848901,0.299188172,0.249616755,-0.289635725,0.25125822,0.291068422,0.238469095
1,0.334231244,0.292749781,0.348357216,0.084934562,0.047026434,0.059366726,0.079452585,0.059562159,0.199457079,0.17527957,0.208338529,0.19066934,0.179631547,0.208385867,0.058359868,0.244031031,0.257398241,0.23061026,-0.279177147,0.240875958,0.281410769,0.186871897
1,0.351245821,0.305013275,0.177216812,0.112168149,0.089628928,0.095610582,0.107026271,0.095418066,0.181078468,0.164837162,0.185617106,0.172370921,0.162904757,0.185617334,0.079154349,0.229021586,0.279494645,0.200197008,-0.236725931,0.359210672,0.295651073,0.259539012
1,0.125746947,0.104400755,0.144247088,0.23533981,0.189969188,0.229960106,0.253656579,0.229950625,0.273857378,0.283294547,0.241166337,0.298051838,0.354019833,0.241145501,0.188032273,0.065460069,0.130425763,0.13028868,-0.067380821,0.203258099,0.167346801,0.240187698
1,0.162206062,0.140861599,0.183372571,0.26256735,0.201506034,0.269964592,0.262057328,0.269847472,0.2428023,0.254472551,0.216749556,0.268818526,0.304997671,0.216749822,0.180489693,0.090806436,0.132475531,0.150668996,-0.104276374,0.208035914,0.183828335,0.210540126
1,0.146010336,0.123077313,0.165221094,0.269646512,0.198542167,0.27737712,0.28780281,0.277272857,0.250188639,0.260376537,0.23018424,0.262934204,0.286654587,0.230184522,0.210584658,0.068076498,0.134190314,0.131110731,-0.072122673,0.171763173,0.16778825,0.229691474
1,0.156373113,0.320916872,0.175901093,0.254427866,0.175937504,0.255143788,0.269035174,0.255040728,0.251238938,0.299480012,0.232182397,0.244094972,0.270526982,0.232204701,0.205251887,0.08271677,0.103471669,0.132703042,-0.104156779,0.133920697,0.148645276,0.147774012
1,0.145581567,0.121493005,0.149849402,0.29580303,0.222222531,0.301576573,0.325767862,0.301564139,0.206422008,0.284812177,0.180146777,0.214783714,0.264851643,0.18012475,0.28792428,0.069864567,0.124162635,0.13184717,-0.096465441,0.175552215,0.152708706,0.166626611
1,0.086473032,0.073983301,0.097341086,0.282356272,0.204487839,0.290416345,0.317888289,0.29045815,0.242485449,0.272027549,0.216770817,0.264082343,0.335307535,0.216783878,0.328294872,0.02707035,0.088006907,0.076384249,-0.030113575,0.133674319,0.091400013,0.167628606
1,0.1108365,0.095857318,0.125519895,0.307677804,0.223205903,0.3155911,0.344100543,0.315645175,0.220595581,0.265326006,0.205145798,0.230521393,0.252526051,0.205130087,0.30678101,0.037802103,0.102470847,0.093566783,-0.043827569,0.131860053,0.117899585,0.180306064
1,0.193739131,0.163885057,0.201714289,0.221296546,0.272999028,0.222865387,0.191894387,0.222856198,0.183702817,0.179259134,0.183126069,0.165652854,0.178132265,0.183080739,0.224946368,0.245699678,0.283778131,0.237304847,-0.214288432,0.260297523,0.212777573,0.190768277
1,0.184933171,0.146599243,0.177372393,0.217736993,0.265502549,0.219538677,0.168637066,0.219529625,0.189093052,0.170719782,0.197236309,0.161795011,0.17003888,0.197192249,0.241384473,0.242328373,0.317277836,0.22695326,-0.181581853,0.180500907,0.25190784,0.272333682
1,0.186208798,0.147881574,0.194316057,0.207121062,0.225103011,0.202330962,0.171572189,0.202133179,0.221435519,0.203130335,0.224333023,0.211358244,0.205917821,0.224333299,0.140129287,0.253403381,0.311219111,0.22834406,-0.156183204,0.217323887,0.255086389,0.230943409
1,0.191242877,0.163594252,0.190555059,0.230297102,0.267298567,0.233396599,0.191848945,0.233574436,0.162760415,0.162406962,0.161238203,0.149440962,0.150235847,0.161238401,0.168177909,0.25658857,0.29981741,0.216150816,-0.234391378,0.238445444,0.279325081,0.244361198
1,0.102587418,0.085792939,0.112676191,0.319498751,0.371752534,0.349475632,0.226048412,0.349461223,0.193963669,0.177456205,0.194284748,0.139376259,0.137613116,0.194284986,0.315128077,0.118625947,0.171936483,0.124691675,-0.08263705,0.174471445,0.170640451,0.161063851
1,0.167483546,0.150573329,0.166536832,0.262321106,0.302698259,0.283253756,0.218217777,0.283082863,0.171936789,0.16453412,0.170469512,0.155676538,0.155410269,0.170431839,0.171351784,0.204454707,0.264357611,0.184643919,-0.185705528,0.246054618,0.254168174,0.234980258
1,0.196889841,0.156968234,0.221997398,0.188681514,0.219298318,0.177734352,0.177176759,0.177542469,0.226067918,0.243063303,0.179159453,0.188330474,0.259320309,0.179115761,0.138176194,0.216273058,0.316051623,0.230589444,-0.233450476,0.238482875,0.214222634,0.236313
1,0.166470302,0.133242794,0.144327673,0.171563691,0.207639785,0.156751896,0.166702451,0.156570689,0.265262571,0.275626519,0.196951013,0.215494941,0.325322786,0.196909677,0.101844278,0.212965954,0.298424229,0.224373406,-0.208478226,0.249940469,0.207473819,0.252989294
1,0.175166873,0.151552418,0.210559709,0.190525685,0.216433361,0.192352534,0.180910776,0.192526747,0.225735342,0.229981002,0.213742821,0.193980782,0.241590386,0.213786421,0.143898837,0.210590939,0.275182707,0.230441788,-0.221372803,0.227660938,0.245594622,0.256525944
1,0.164309591,0.133665142,0.168065965,0.189215502,0.245255239,0.188863997,0.176546982,0.18868421,0.238237486,0.246574301,0.228848713,0.206366943,0.240588951,0.228848994,0.130903743,0.194410801,0.308135146,0.228800981,-0.218810306,0.230376784,0.228668145,0.224183016
1,0.20709408,0.178720165,0.231580461,0.194204297,0.263119357,0.19332002,0.18985213,0.19331205,0.147233508,0.133342592,0.152842732,0.141466782,0.136580369,0.152895606,0.08933702,0.280194868,0.32252321,0.275529131,-0.286144577,0.225903386,0.228779237,0.277968998
1,0.132923576,0.13645268,0.143566442,0.238875373,0.333348049,0.230517221,0.216905553,0.23066357,0.166065285,0.164694355,0.175660074,0.149691873,0.146205712,0.175623207,0.170101328,0.171448474,0.273596421,0.19435309,-0.105031528,0.34117751,0.220254532,0.338286595
-1,0.406393288,0.309425815,0.225973947,0.096576058,0.04903216,0.095324117,0.095298659,0.095320187,0.191245748,0.173938274,0.207651779,0.181958315,0.151346948,0.207701124,0.035964123,0.296246959,0.253513004,0.239615686,-0.323522728,0.19611152,0.254539228,0.145911212
-1,0.403929845,0.304901313,0.50175934,0.104503735,0.048504329,0.105932117,0.097969742,0.10592775,0.095984576,0.091979891,0.101397037,0.094291482,0.081462684,0.101445723,0.030584718,0.300372749,0.205390429,0.236461966,-0.329523284,0.198556751,0.208676546,0.110505176
-1,0.4082948,0.305674963,0.47900166,0.107832064,0.044734186,0.115769577,0.105698012,0.115953039,0.144688804,0.144065557,0.159352818,0.143191094,0.116444152,0.159308226,0.048159026,0.236659757,0.217047209,0.218551332,-0.325556791,0.16660738,0.195507436,0.084095804
-1,0.305906309,0.24768746,0.180773773,0.251946453,0.176499716,0.272948774,0.251117149,0.27293752,0.153052985,0.136332759,0.169507956,0.146063765,0.120907835,0.169463987,0.069793052,0.213351483,0.180706576,0.24892331,-0.245042269,0.16855394,0.29539538,0.222642872
-1,0.380389088,0.285232763,0.447378605,0.165838777,0.090222915,0.179959588,0.162176392,0.180141992,0.145046541,0.156342525,0.159341795,0.13982022,0.115450484,0.159387155,0.05150044,0.237942512,0.184555657,0.226749222,-0.313095351,0.076769978,0.237458352,0.113183708
-1,0.375030096,0.3062975,0.470796373,0.139899891,0.087249339,0.153651712,0.131339342,0.153645377,0.131855678,0.129081834,0.142035517,0.127265041,0.104252267,0.142079368,0.054138274,0.23566132,0.250937517,0.219496914,-0.308468882,0.173286261,0.212286903,0.104396319
-1,0.223974239,0.19509985,0.270526243,0.143157983,0.170137399,0.118846849,0.136882041,0.119080587,0.122709351,0.11959765,0.113105087,0.11600386,0.12310991,0.113105225,0.029185326,0.376206891,0.257885298,0.33382314,-0.347157778,0.28820862,0.288906056,0.226206766
-1,0.225065801,0.169706074,0.261710292,0.146616207,0.173757898,0.124300612,0.147152496,0.124295487,0.136948271,0.12593004,0.131168686,0.143191838,0.141721603,0.131110859,0.029463784,0.385869359,0.235203335,0.349693538,-0.341203173,0.258692812,0.254105235,0.250864637
-1,0.232276357,0.174832533,0.25455283,0.144456055,0.174631624,0.125660504,0.150110826,0.125900265,0.136523937,0.126563268,0.130779225,0.137094988,0.127248642,0.130837665,0.032917459,0.387765849,0.243535449,0.347169266,-0.33491353,0.259689541,0.250453784,0.260124829
-1,0.230927258,0.20958575,0.253599618,0.141179704,0.168736926,0.124969086,0.155761353,0.124963933,0.148494627,0.133324904,0.148833368,0.155447862,0.141160737,0.14883355,0.039258857,0.359123481,0.239788477,0.33097992,-0.327368541,0.299434319,0.244665103,0.228180457
-1,0.231024957,0.181192318,0.279706639,0.1347068,0.171184329,0.115256063,0.144248121,0.115251311,0.13664731,0.127796135,0.139166371,0.138546562,0.12310687,0.139166542,0.027069728,0.372350618,0.25488663,0.337899134,-0.32958802,0.262231198,0.261719632,0.261219964
-1,0.23585879,0.192213151,0.283961495,0.142083299,0.173252498,0.123210013,0.156261573,0.123204933,0.1587255,0.146333698,0.151602096,0.153445922,0.146367932,0.151660101,0.028353267,0.378848997,0.229526251,0.3428741,-0.336371435,0.146492698,0.268886905,0.250532817
1,0.293102778,0.270065868,0.322558979,0.122908285,0.110096326,0.093816158,0.113284941,0.094043926,0.128843935,0.118787615,0.120367636,0.126925216,0.128931065,0.120367784,0.037120554,0.33360336,0.240211827,0.319426389,-0.34567146,0.252954697,0.313202194,0.181681727
1,0.286105456,0.223829209,0.34367235,0.120402068,0.109596524,0.105150519,0.129477429,0.105146184,0.137426621,0.127206566,0.138090648,0.136331444,0.136589106,0.138145681,0.031636131,0.335677796,0.242727367,0.32503143,-0.334827866,0.232137074,0.286554251,0.218476255
1,0.270447795,0.209314063,0.317012653,0.145014506,0.156076657,0.13398245,0.152666242,0.133976925,0.12019435,0.111414674,0.113289648,0.118602041,0.125120848,0.113289787,0.033235883,0.309176077,0.228103439,0.314996146,-0.287629324,0.290951672,0.343774377,0.249375452
1,0.262790482,0.209859644,0.325110888,0.140173063,0.149341995,0.129458021,0.147343491,0.129662154,0.202334764,0.19286945,0.197514524,0.203909182,0.203612578,0.197564606,0.035983108,0.288964919,0.19300989,0.294035457,-0.30173386,0.211758701,0.261781145,0.178413382
1,0.26678283,0.212765109,0.328120554,0.144562665,0.153630771,0.130589835,0.152875946,0.130368965,0.149397955,0.136457987,0.14612216,0.146995428,0.152024191,0.146071069,0.0387128,0.293832361,0.230218961,0.306273851,-0.282767324,0.257059176,0.318652665,0.251810174
1,0.281527985,0.225723317,0.349858789,0.127944,0.10710308,0.117631128,0.134695006,0.11740094,0.183020027,0.173337112,0.185775942,0.186883991,0.169885609,0.185722555,0.037695169,0.309174241,0.194185483,0.315417125,-0.32540526,0.13601594,0.274744941,0.208260797
-1,0.217198907,0.168777376,0.254113432,0.156564327,0.211206884,0.12398298,0.181103223,0.123977868,0.160602891,0.147604157,0.137024221,0.168052854,0.195960955,0.137024389,0.059655187,0.305785955,0.350609794,0.275014119,-0.287211109,0.234855972,0.248604262,0.283291942
-1,0.20010536,0.273855919,0.219120119,0.184270168,0.244017982,0.160186615,0.214507393,0.16018001,0.13957757,0.130045052,0.118733254,0.145294512,0.163187154,0.118684538,0.068071042,0.270459163,0.356454787,0.249236309,-0.24561167,0.234286673,0.240342169,0.306362596
-1,0.22964463,0.2573577,0.246282254,0.125655523,0.168835787,0.095202663,0.137264685,0.095435551,0.140242406,0.125122831,0.1127469,0.144993924,0.181215979,0.112747038,0.049069033,0.341737895,0.37060066,0.286454017,-0.304680375,0.174981201,0.269082436,0.300017312
-1,0.173537707,0.647924716,0.165088254,0.149645605,0.169720225,0.136053078,0.141756733,0.136047469,0.112222787,0.106819054,0.10450161,0.107327554,0.120464999,0.104501739,0.070124016,0.255080135,0.264425389,0.220363282,-0.264148937,0.15102767,0.213046467,0.127270163
-1,0.186011664,0.683152042,0.19376495,0.086504358,0.091127202,0.066148032,0.085663161,0.066145305,0.094375822,0.087148176,0.086354092,0.093554871,0.099255298,0.086308581,0.036654198,0.286094749,0.264934554,0.235301347,-0.280476713,0.123385205,0.227737712,0.157364912
-1,0.24295946,0.185766353,0.236293409,0.140527157,0.181311386,0.111392956,0.141265459,0.111642674,0.114109428,0.104728309,0.1011101,0.113399319,0.126016546,0.101170733,0.050263869,0.375724881,0.369251052,0.309877747,-0.392580959,0.210049014,0.268658993,0.183044538
-1,0.308072288,0.294836121,0.153588359,0.214718751,0.130533828,0.226308092,0.218882652,0.226115671,0.178447191,0.181382925,0.190021065,0.179134673,0.145656651,0.190064861,0.228601648,0.211465276,0.243423632,0.231430351,-0.292081504,0.161523439,0.234079373,0.122108214
-1,0.25377543,0.247356638,0.176592406,0.135508674,0.124556668,0.137848652,0.136602872,0.138017674,0.270364533,0.274887601,0.291309125,0.269904124,0.217018974,0.291309482,0.13576272,0.203334587,0.204850487,0.212480521,-0.262795716,0.117556618,0.256255369,0.137387837
-1,0.333775476,0.296284236,0.183320348,0.182070424,0.136198672,0.189705822,0.168402606,0.189889036,0.198994724,0.195191889,0.218721515,0.195769704,0.162438147,0.218721783,0.097213584,0.218124689,0.21562316,0.241291272,-0.272272905,0.136292717,0.29358064,0.19070237
-1,0.212003463,0.214102523,0.11593147,0.33445821,0.276684135,0.272445668,0.247792246,0.272579967,0.127183106,0.144740023,0.131719189,0.12285654,0.109784114,0.13171935,0.438412784,0.155198356,0.155089066,0.176401536,-0.227234065,0.127235168,0.215253395,0.113307863
-1,0.284526453,0.417690287,0.137879143,0.21465436,0.163177134,0.190546986,0.202105558,0.190367472,0.149234951,0.160720307,0.154997738,0.140240511,0.123355762,0.154957085,0.348589009,0.19469836,0.202524007,0.204347663,-0.266343892,0.196486879,0.202622838,0.125104001
-1,0.356847939,0.318596294,0.166969136,0.191332808,0.142370155,0.176734268,0.191104671,0.176726982,0.142455085,0.14740279,0.146244852,0.143384195,0.124073168,0.146245031,0.246916261,0.25256337,0.241647199,0.245252469,-0.262960363,0.210080463,0.281661556,0.175353155
-1,0.273809522,0.184217617,0.347100973,0.199566901,0.21173133,0.165789112,0.265645564,0.165808573,0.192459345,0.183873534,0.219437614,0.249142587,0.105194122,0.219427824,0.065949962,0.16263178,0.153434724,0.135380819,-0.213270783,0.003115678,0.036867928,0.042202763
-1,0.272019625,0.188021734,0.344650179,0.184908509,0.207810894,0.146750256,0.2294126,0.146513969,0.201317072,0.197758257,0.231011584,0.256347239,0.112705305,0.231002241,0.066850826,0.160321325,0.153063983,0.131159261,-0.201855406,0.016112231,0.038947459,0.065954074
-1,0.29574886,0.217514455,0.374765784,0.137788221,0.201000765,0.104702286,0.147730902,0.10440883,0.136629656,0.12647967,0.156783998,0.139605135,0.101314127,0.156849191,0.071923502,0.246361569,0.274631679,0.213211209,-0.295971811,0.116331205,0.119952761,0.086948827
-1,0.368643343,0.303397,0.319593012,0.160458833,0.08436875,0.088452406,0.144115314,0.088502556,0.133871511,0.153803408,0.126373917,0.124344222,0.138530061,0.126357481,0.146997392,0.193932056,0.266783595,0.113652475,-0.186876416,0.156809255,0.129953787,0.187177613
-1,0.349178404,0.239614502,0.303115219,0.192810655,0.121646747,0.156189188,0.173962906,0.156236589,0.162577406,0.141671881,0.151691392,0.171878472,0.182909548,0.151674971,0.188973114,0.167430654,0.278734326,0.142277926,-0.228880659,0.008360677,0.106848784,0.126685455
-1,0.452159613,0.352591842,0.365149021,0.13424696,0.08739835,0.11483074,0.11163944,0.114723101,0.095167108,0.095999606,0.100475438,0.095017396,0.075902537,0.100445509,0.084031977,0.332883209,0.241552711,0.222379506,-0.384465098,0.047455512,0.174554333,-0.026065031
-1,0.445195496,0.346830696,0.374988317,0.15624477,0.091657102,0.139034674,0.128429174,0.139145195,0.085092612,0.084991314,0.089249276,0.08415658,0.073723495,0.089322202,0.090491816,0.339106351,0.253341436,0.23150751,-0.415756941,0.035068862,0.106680207,-0.036612403
1,0.208821818,0.195043772,0.254720598,0.135718942,0.116194569,0.153214276,0.149100021,0.153310835,0.153816804,0.139883786,0.122072645,0.150435314,0.183503225,0.122052126,0.002293303,0.343232602,0.231550455,0.359366924,-0.285924017,0.431453198,0.339186728,0.321626037
1,0.252576649,0.234023154,0.294007003,0.107373215,0.111091286,0.119621091,0.12639235,0.119523346,0.182682201,0.165245786,0.161358401,0.177352354,0.206441283,0.161384478,0.007784763,0.283584863,0.231003463,0.290242702,-0.240968019,0.356522501,0.388542056,0.324376732
1,0.278083295,0.244089782,0.204237863,0.092941917,0.098258153,0.100928977,0.10800989,0.101027712,0.151826918,0.139047101,0.123517752,0.15049547,0.183466226,0.123449065,0.006181368,0.320056021,0.314860642,0.299432248,-0.259661615,0.443061113,0.356813163,0.315161973
